,accuracy
190,74.13793206214905
191,80.17241358757019
192,76.7241358757019
193,75.86206793785095
194,79.31034564971924
195,73.2758641242981
196,84.48275923728943
197,74.13793206214905
198,79.31034564971924
199,78.44827771186829
200,69.82758641242981
201,80.17241358757019
202,72.41379022598267
203,77.58620977401733
204,72.41379022598267
205,75.86206793785095
206,69.82758641242981
207,75.86206793785095
208,78.44827771186829
209,83.62069129943848
210,81.03448152542114
211,82.75862336158752
212,75.86206793785095
213,75.86206793785095
214,78.44827771186829
215,74.13793206214905
216,83.62069129943848
217,77.58620977401733
218,82.75862336158752
219,79.31034564971924
220,77.58620977401733
221,70.68965435028076
222,77.58620977401733
223,75.0
224,73.2758641242981
225,75.86206793785095
226,78.44827771186829
227,79.31034564971924
228,79.31034564971924
229,76.7241358757019
230,77.58620977401733
231,76.7241358757019
232,73.2758641242981
233,77.58620977401733
234,81.8965494632721
235,88.79310488700867
236,77.58620977401733
237,75.86206793785095
238,75.0
239,81.8965494632721
240,78.44827771186829
241,82.75862336158752
242,80.17241358757019
243,71.55172228813171
244,77.58620977401733
245,85.34482717514038
246,80.17241358757019
247,80.17241358757019
248,73.2758641242981
249,75.86206793785095
250,77.58620977401733
251,67.24137663841248
252,80.17241358757019
253,82.75862336158752
254,81.03448152542114
255,68.96551847457886
256,79.31034564971924
257,75.86206793785095
258,83.62069129943848
259,73.2758641242981
260,82.75862336158752
261,75.0
262,77.58620977401733
263,76.7241358757019
264,86.20689511299133
265,81.8965494632721
266,72.41379022598267
267,76.7241358757019
268,83.62069129943848
269,74.13793206214905
270,81.03448152542114
271,80.17241358757019
272,81.8965494632721
273,81.8965494632721
274,79.31034564971924
275,78.44827771186829
276,80.17241358757019
277,75.0
278,80.17241358757019
279,86.20689511299133
280,81.03448152542114
281,79.31034564971924
282,81.03448152542114
283,82.75862336158752
284,75.86206793785095
285,72.41379022598267
286,84.48275923728943
287,83.62069129943848
288,71.55172228813171
289,85.34482717514038
290,81.8965494632721
291,81.03448152542114
292,75.0
293,75.86206793785095
294,74.13793206214905
295,77.58620977401733
296,82.75862336158752
297,79.31034564971924
298,81.03448152542114
299,75.0
300,84.48275923728943
301,72.41379022598267
302,78.44827771186829
303,73.2758641242981
304,76.7241358757019
305,83.62069129943848
306,80.17241358757019
307,79.31034564971924
308,74.13793206214905
309,79.31034564971924
310,81.8965494632721
311,76.7241358757019
312,79.31034564971924
313,76.7241358757019
314,72.41379022598267
315,81.8965494632721
316,76.7241358757019
317,75.0
318,77.58620977401733
319,81.03448152542114
320,80.17241358757019
321,69.82758641242981
322,79.31034564971924
323,79.31034564971924
324,86.20689511299133
325,83.62069129943848
326,79.31034564971924
327,79.31034564971924
328,81.03448152542114
329,75.86206793785095
330,78.44827771186829
331,79.31034564971924
332,78.44827771186829
333,72.41379022598267
334,87.06896305084229
335,74.13793206214905
336,77.58620977401733
337,74.13793206214905
338,78.44827771186829
339,75.0
340,76.7241358757019
341,72.41379022598267
342,73.2758641242981
343,73.2758641242981
344,75.86206793785095
345,85.34482717514038
346,74.13793206214905
347,77.58620977401733
348,75.86206793785095
349,76.7241358757019
350,74.13793206214905
351,81.03448152542114
352,81.8965494632721
353,77.58620977401733
354,86.20689511299133
355,78.44827771186829
356,84.48275923728943
357,81.03448152542114
358,74.13793206214905
359,77.58620977401733
360,83.62069129943848
361,79.31034564971924
362,81.8965494632721
363,84.48275923728943
364,76.7241358757019
365,78.44827771186829
366,75.0
367,80.17241358757019
368,83.62069129943848
369,76.7241358757019
370,85.34482717514038
371,69.82758641242981
372,80.17241358757019
373,81.8965494632721
374,80.17241358757019
375,79.31034564971924
376,77.58620977401733
377,81.03448152542114
378,81.03448152542114
379,85.34482717514038
380,75.86206793785095
381,69.82758641242981
382,84.48275923728943
383,85.34482717514038
384,73.2758641242981
385,81.8965494632721
386,87.06896305084229
387,77.58620977401733
388,82.75862336158752
389,86.20689511299133
390,73.2758641242981
391,79.31034564971924
392,80.17241358757019
393,79.31034564971924
394,79.31034564971924
395,82.75862336158752
396,83.62069129943848
397,81.8965494632721
398,83.62069129943848
399,75.0
400,81.03448152542114
401,77.58620977401733
402,76.7241358757019
403,78.44827771186829
404,83.62069129943848
405,84.48275923728943
406,79.31034564971924
407,68.1034505367279
408,81.03448152542114
409,77.58620977401733
410,78.44827771186829
411,81.03448152542114
412,76.7241358757019
413,72.41379022598267
414,81.8965494632721
415,76.7241358757019
416,79.31034564971924
417,69.82758641242981
418,78.44827771186829
419,76.7241358757019
420,76.7241358757019
421,77.58620977401733
422,81.03448152542114
423,85.34482717514038
424,80.17241358757019
425,83.62069129943848
426,80.17241358757019
427,66.37930870056152
428,81.8965494632721
429,76.7241358757019
430,74.13793206214905
431,86.20689511299133
432,75.86206793785095
433,71.55172228813171
434,81.8965494632721
435,69.82758641242981
436,76.7241358757019
437,76.7241358757019
438,76.7241358757019
439,82.75862336158752
440,76.7241358757019
441,72.41379022598267
442,83.62069129943848
443,77.58620977401733
444,81.03448152542114
445,81.03448152542114
446,44.82758641242981
447,88.79310488700867
448,75.86206793785095
449,82.75862336158752
450,73.2758641242981
451,78.44827771186829
452,72.41379022598267
453,74.13793206214905
454,76.7241358757019
455,75.86206793785095
456,77.58620977401733
457,83.62069129943848
458,77.58620977401733
459,82.75862336158752
460,75.86206793785095
461,73.2758641242981
462,82.75862336158752
463,85.34482717514038
464,75.86206793785095
465,83.62069129943848
466,77.58620977401733
467,87.06896305084229
468,77.58620977401733
469,80.17241358757019
470,81.03448152542114
471,79.31034564971924
472,71.55172228813171
473,74.13793206214905
474,85.34482717514038
475,81.03448152542114
476,68.96551847457886
477,79.31034564971924
478,68.1034505367279
479,75.0
480,70.68965435028076
481,70.68965435028076
482,81.8965494632721
483,73.2758641242981
484,75.0
485,75.86206793785095
486,83.62069129943848
487,74.13793206214905
488,78.44827771186829
489,81.8965494632721
490,76.7241358757019
491,75.0
492,75.0
493,85.34482717514038
494,74.13793206214905
495,81.8965494632721
496,75.0
497,73.2758641242981
498,82.75862336158752
499,81.8965494632721
500,73.2758641242981
501,81.8965494632721
502,78.44827771186829
503,82.75862336158752
504,74.13793206214905
505,75.0
506,78.44827771186829
507,82.75862336158752
508,73.2758641242981
509,83.62069129943848
510,72.41379022598267
511,76.7241358757019
512,79.31034564971924
513,73.2758641242981
514,72.41379022598267
515,75.0
516,74.13793206214905
517,84.48275923728943
518,81.8965494632721
519,79.31034564971924
520,72.41379022598267
521,68.1034505367279
522,79.31034564971924
523,77.58620977401733
524,81.8965494632721
525,75.86206793785095
526,81.03448152542114
527,75.86206793785095
528,76.7241358757019
529,70.68965435028076
530,75.86206793785095
531,66.37930870056152
532,69.82758641242981
533,69.82758641242981
534,74.13793206214905
535,87.06896305084229
536,86.20689511299133
537,81.8965494632721
538,79.31034564971924
539,64.65517282485962
540,77.58620977401733
541,74.13793206214905
542,68.96551847457886
543,79.31034564971924
544,80.17241358757019
545,80.17241358757019
546,80.17241358757019
547,84.48275923728943
548,75.86206793785095
549,87.06896305084229
550,74.13793206214905
551,82.75862336158752
552,76.7241358757019
553,74.13793206214905
554,69.82758641242981
555,79.31034564971924
556,81.03448152542114
557,76.7241358757019
558,77.58620977401733
559,79.31034564971924
560,83.62069129943848
561,80.17241358757019
562,79.31034564971924
563,75.0
564,78.44827771186829
565,78.44827771186829
566,79.31034564971924
567,72.41379022598267
568,82.75862336158752
569,81.8965494632721
570,74.13793206214905
571,86.20689511299133
572,81.8965494632721
573,78.44827771186829
574,81.8965494632721
575,87.93103694915771
576,85.34482717514038
577,80.17241358757019
578,75.86206793785095
579,78.44827771186829
580,83.62069129943848
581,75.86206793785095
582,80.17241358757019
583,72.41379022598267
584,80.17241358757019
585,75.86206793785095
586,84.48275923728943
587,71.55172228813171
588,77.58620977401733
589,79.31034564971924
590,76.7241358757019
591,79.31034564971924
592,79.31034564971924
593,84.48275923728943
594,81.8965494632721
595,69.82758641242981
596,74.13793206214905
597,80.17241358757019
598,76.7241358757019
599,75.86206793785095
600,81.03448152542114
601,81.03448152542114
602,80.17241358757019
603,69.82758641242981
604,81.03448152542114
605,75.86206793785095
606,83.62069129943848
607,72.41379022598267
608,75.86206793785095
609,75.0
610,80.17241358757019
611,80.17241358757019
612,81.8965494632721
613,85.34482717514038
614,75.86206793785095
615,80.17241358757019
616,81.03448152542114
617,78.44827771186829
618,73.2758641242981
619,74.13793206214905
620,80.17241358757019
621,75.0
622,80.17241358757019
623,80.17241358757019
624,76.7241358757019
625,75.86206793785095
626,81.03448152542114
627,81.8965494632721
628,77.58620977401733
629,75.0
630,74.13793206214905
631,83.62069129943848
632,81.8965494632721
633,74.13793206214905
634,80.17241358757019
635,78.44827771186829
636,78.44827771186829
637,72.41379022598267
638,77.58620977401733
639,73.2758641242981
640,77.58620977401733
641,84.48275923728943
642,84.48275923728943
643,81.8965494632721
644,80.17241358757019
645,68.96551847457886
646,77.58620977401733
647,78.44827771186829
648,73.2758641242981
649,71.55172228813171
650,77.58620977401733
651,81.8965494632721
652,68.96551847457886
653,71.55172228813171
654,77.58620977401733
655,82.75862336158752
656,71.55172228813171
657,81.03448152542114
658,83.62069129943848
659,78.44827771186829
660,71.55172228813171
661,74.13793206214905
662,77.58620977401733
663,84.48275923728943
664,78.44827771186829
665,80.17241358757019
666,80.17241358757019
667,90.51724076271057
668,79.31034564971924
669,73.2758641242981
670,78.44827771186829
671,83.62069129943848
672,82.75862336158752
673,78.44827771186829
674,80.17241358757019
675,78.44827771186829
676,81.8965494632721
677,81.03448152542114
678,81.8965494632721
679,73.2758641242981
680,82.75862336158752
681,82.75862336158752
682,84.48275923728943
683,84.48275923728943
684,74.13793206214905
685,74.13793206214905
686,85.34482717514038
687,80.17241358757019
688,87.06896305084229
689,76.7241358757019
690,71.55172228813171
691,84.48275923728943
692,78.44827771186829
693,81.8965494632721
694,82.75862336158752
695,80.17241358757019
696,82.75862336158752
697,75.86206793785095
698,76.7241358757019
699,75.0
700,75.86206793785095
701,72.41379022598267
702,81.8965494632721
703,75.0
704,77.58620977401733
705,77.58620977401733
706,79.31034564971924
707,86.20689511299133
708,76.7241358757019
709,80.17241358757019
710,79.31034564971924
711,78.44827771186829
712,86.20689511299133
713,82.75862336158752
714,74.13793206214905
715,78.44827771186829
716,78.44827771186829
717,69.82758641242981
718,76.7241358757019
719,73.2758641242981
720,78.44827771186829
721,80.17241358757019
722,75.0
723,78.44827771186829
724,75.0
725,78.44827771186829
726,81.8965494632721
727,81.03448152542114
728,77.58620977401733
729,85.34482717514038
730,70.68965435028076
731,78.44827771186829
732,73.2758641242981
733,73.2758641242981
734,80.17241358757019
735,81.03448152542114
736,75.0
737,72.41379022598267
738,75.86206793785095
739,85.34482717514038
740,75.86206793785095
741,79.31034564971924
742,86.20689511299133
743,81.8965494632721
744,87.06896305084229
745,87.06896305084229
746,74.13793206214905
747,74.13793206214905
748,78.44827771186829
749,75.86206793785095
750,79.31034564971924
751,70.68965435028076
752,74.13793206214905
753,78.44827771186829
754,73.2758641242981
755,68.1034505367279
756,82.75862336158752
757,79.31034564971924
758,81.03448152542114
759,82.75862336158752
760,79.31034564971924
761,81.8965494632721
762,81.8965494632721
763,76.7241358757019
764,82.75862336158752
765,77.58620977401733
766,73.2758641242981
767,83.62069129943848
768,80.17241358757019
769,75.86206793785095
770,78.44827771186829
771,70.68965435028076
772,85.34482717514038
773,84.48275923728943
774,79.31034564971924
775,81.8965494632721
776,72.41379022598267
777,75.86206793785095
778,78.44827771186829
779,75.0
780,77.58620977401733
781,79.31034564971924
782,77.58620977401733
783,71.55172228813171
784,73.2758641242981
785,80.17241358757019
786,80.17241358757019
787,72.41379022598267
788,83.62069129943848
789,75.0
790,72.41379022598267
791,79.31034564971924
792,77.58620977401733
793,73.2758641242981
794,78.44827771186829
795,82.75862336158752
796,77.58620977401733
797,76.7241358757019
798,78.44827771186829
799,77.58620977401733
800,79.31034564971924
801,84.48275923728943
802,80.17241358757019
803,73.2758641242981
804,75.86206793785095
805,76.7241358757019
806,80.17241358757019
807,81.03448152542114
808,74.13793206214905
809,79.31034564971924
810,75.86206793785095
811,74.13793206214905
812,75.0
813,83.62069129943848
814,84.48275923728943
815,79.31034564971924
816,76.7241358757019
817,77.58620977401733
818,68.96551847457886
819,76.7241358757019
820,77.58620977401733
821,75.86206793785095
822,75.86206793785095
823,72.41379022598267
824,77.58620977401733
825,74.13793206214905
826,80.17241358757019
827,72.41379022598267
828,82.75862336158752
829,77.58620977401733
830,79.31034564971924
831,81.8965494632721
832,76.7241358757019
833,79.31034564971924
834,82.75862336158752
835,78.44827771186829
836,75.0
837,84.48275923728943
838,77.58620977401733
839,76.7241358757019
840,80.17241358757019
841,75.86206793785095
842,81.03448152542114
843,72.41379022598267
844,75.0
845,75.0
846,86.20689511299133
847,81.8965494632721
848,80.17241358757019
849,80.17241358757019
850,76.7241358757019
851,71.55172228813171
852,75.0
853,75.86206793785095
854,81.8965494632721
855,79.31034564971924
856,77.58620977401733
857,78.44827771186829
858,84.48275923728943
859,81.8965494632721
860,81.8965494632721
861,76.7241358757019
862,85.34482717514038
863,69.82758641242981
864,77.58620977401733
865,79.31034564971924
866,80.17241358757019
867,71.55172228813171
868,76.7241358757019
869,78.44827771186829
870,68.96551847457886
871,44.82758641242981
872,72.41379022598267
873,81.8965494632721
874,82.75862336158752
875,77.58620977401733
876,71.55172228813171
877,69.82758641242981
878,84.48275923728943
879,81.03448152542114
880,83.62069129943848
881,81.8965494632721
882,82.75862336158752
883,75.86206793785095
884,81.8965494632721
885,77.58620977401733
886,86.20689511299133
887,73.2758641242981
888,81.8965494632721
889,80.17241358757019
890,75.0
891,70.68965435028076
892,80.17241358757019
893,76.7241358757019
894,77.58620977401733
895,81.8965494632721
896,87.06896305084229
897,78.44827771186829
898,87.06896305084229
899,75.0
900,79.31034564971924
901,81.8965494632721
902,78.44827771186829
903,81.8965494632721
904,75.0
905,75.86206793785095
906,74.13793206214905
907,85.34482717514038
908,82.75862336158752
909,75.0
910,81.03448152542114
911,78.44827771186829
912,80.17241358757019
913,83.62069129943848
914,78.44827771186829
915,80.17241358757019
916,81.03448152542114
917,81.03448152542114
918,80.17241358757019
919,79.31034564971924
920,68.96551847457886
921,72.41379022598267
922,87.06896305084229
923,79.31034564971924
924,81.8965494632721
925,76.7241358757019
926,87.93103694915771
927,78.44827771186829
928,72.41379022598267
929,81.8965494632721
930,77.58620977401733
931,68.96551847457886
932,78.44827771186829
933,86.20689511299133
934,79.31034564971924
935,63.79310488700867
936,75.0
937,79.31034564971924
938,80.17241358757019
939,77.58620977401733
940,83.62069129943848
941,80.17241358757019
942,75.86206793785095
943,81.8965494632721
944,72.41379022598267
945,78.44827771186829
946,78.44827771186829
947,86.20689511299133
948,76.7241358757019
949,83.62069129943848
950,78.44827771186829
951,83.62069129943848
952,80.17241358757019
953,72.41379022598267
954,78.44827771186829
955,77.58620977401733
956,77.58620977401733
957,81.8965494632721
958,75.86206793785095
959,78.44827771186829
960,70.68965435028076
961,82.75862336158752
962,87.06896305084229
963,75.0
964,79.31034564971924
965,75.86206793785095
966,78.44827771186829
967,76.7241358757019
968,68.1034505367279
969,80.17241358757019
970,75.0
971,77.58620977401733
972,78.44827771186829
973,78.44827771186829
974,80.17241358757019
975,80.17241358757019
976,79.31034564971924
977,78.44827771186829
978,75.0
979,79.31034564971924
980,80.17241358757019
981,74.13793206214905
982,76.7241358757019
983,77.58620977401733
984,86.20689511299133
985,71.55172228813171
986,68.96551847457886
987,83.62069129943848
988,81.03448152542114
989,80.17241358757019
990,76.7241358757019
991,72.41379022598267
992,78.44827771186829
993,75.86206793785095
994,76.7241358757019
995,75.86206793785095
996,69.82758641242981
997,83.62069129943848
998,44.82758641242981
999,75.86206793785095
